word,result
ra.wo,
ra.'wo,
ra.la,
ra.'la,
ra.li,
ra.'li,
ra.lu,
ra.'lu,
ra.le,
ra.'le,
ra.lo,
ra.'lo,
ra.ɾa,1
ra.'ɾa,
ra.ɾi,
ra.'ɾi,
ra.ɾu,
ra.'ɾu,
ra.ɾe,
ra.'ɾe,
ra.ɾo,1
ra.'ɾo,
ri.pa,
ri.'pa,
ri.pi,
ri.'pi,
ri.pu,
ri.'pu,
ri.pe,
ri.'pe,
ri.po,
ri.'po,
ri.ta,
ri.'ta,
ri.ti,
ri.'ti,
ri.tu,
ri.'tu,
ri.te,
ri.'te,
ri.to,
ri.'to,
ri.ka,1
ri.'ka,
ri.ki,
ri.'ki,
ri.ku,
ri.'ku,
ri.ke,
ri.'ke,
ri.ko,1
ri.'ko,
ri.ba,
ri.'ba,
ri.bi,
ri.'bi,
ri.bu,
ri.'bu,
ri.be,
ri.'be,
ri.bo,
ri.'bo,
ri.da,
ri.'da,
ri.di,
ri.'di,
ri.du,
ri.'du,
ri.de,
ri.'de,
ri.do,
ri.'do,
ri.ga,
ri.'ga,
ri.gi,
ri.'gi,
ri.gu,
ri.'gu,
ri.ge,
ri.'ge,
ri.go,
ri.'go,
ri.fa,
ri.'fa,
ri.fi,
ri.'fi,
ri.fu,
ri.'fu,
ri.fe,
ri.'fe,
ri.fo,
ri.'fo,
ri.sa,1
ri.'sa,
ri.si,
ri.'si,
ri.su,
ri.'su,
ri.se,
ri.'se,
ri.so,1
ri.'so,
ri.xa,1
ri.'xa,
ri.xi,
ri.'xi,
ri.xu,
ri.'xu,
ri.xe,
ri.'xe,
ri.xo,
ri.'xo,
ri.ma,1
ri.'ma,
ri.mi,
ri.'mi,
ri.mu,
ri.'mu,
ri.me,1
ri.'me,1
ri.mo,1
ri.'mo,1
ri.na,
ri.'na,
ri.ni,
ri.'ni,
ri.nu,
ri.'nu,
ri.ne,
ri.'ne,
ri.no,
ri.'no,
ri.ɲa,
ri.'ɲa,
ri.ɲi,
ri.'ɲi,
ri.ɲu,
ri.'ɲu,
ri.ɲe,
ri.'ɲe,
ri.ɲo,
ri.'ɲo,
ri.ra,
ri.'ra,
ri.ri,
ri.'ri,
ri.ru,
ri.'ru,
ri.re,
ri.'re,
ri.ro,
ri.'ro,
ri.ʧa,
ri.'ʧa,
ri.ʧi,
ri.'ʧi,
ri.ʧu,
ri.'ʧu,
ri.ʧe,
ri.'ʧe,
ri.ʧo,
ri.'ʧo,
ri.ʝa,
ri.'ʝa,
ri.ʝi,
ri.'ʝi,
ri.ʝu,
ri.'ʝu,
ri.ʝe,
ri.'ʝe,
ri.ʝo,
ri.'ʝo,
ri.wa,
ri.'wa,
ri.wi,
ri.'wi,
ri.wu,
ri.'wu,
ri.we,
ri.'we,
ri.wo,
ri.'wo,
ri.la,
ri.'la,
ri.li,
ri.'li,
ri.lu,
ri.'lu,
ri.le,
ri.'le,
ri.lo,
ri.'lo,
ri.ɾa,
ri.'ɾa,
ri.ɾi,
ri.'ɾi,
ri.ɾu,
ri.'ɾu,
ri.ɾe,
ri.'ɾe,
ri.ɾo,
ri.'ɾo,
ru.pa,
ru.'pa,
ru.pi,
ru.'pi,
ru.pu,
ru.'pu,
ru.pe,
ru.'pe,
ru.po,
ru.'po,
ru.ta,1
ru.'ta,
ru.ti,
ru.'ti,
ru.tu,
ru.'tu,
ru.te,
ru.'te,
ru.to,
ru.'to,
ru.ka,
ru.'ka,
ru.ki,
ru.'ki,
ru.ku,
ru.'ku,
ru.ke,
ru.'ke,
ru.ko,
ru.'ko,
ru.ba,
ru.'ba,
ru.bi,
ru.'bi,
ru.bu,
ru.'bu,
ru.be,
ru.'be,
ru.bo,
ru.'bo,
ru.da,
ru.'da,
ru.di,
ru.'di,
ru.du,
ru.'du,
ru.de,
ru.'de,
ru.do,
ru.'do,
ru.ga,
ru.'ga,
ru.gi,
ru.'gi,
ru.gu,
ru.'gu,
ru.ge,
ru.'ge,
ru.go,
ru.'go,
ru.fa,
ru.'fa,
ru.fi,
ru.'fi,
ru.fu,
ru.'fu,
ru.fe,
ru.'fe,
ru.fo,
ru.'fo,
ru.sa,1
ru.'sa,
ru.si,
ru.'si,
ru.su,
ru.'su,
ru.se,
ru.'se,
ru.so,1
ru.'so,
ru.xa,
ru.'xa,
ru.xi,
ru.'xi,1
ru.xu,
ru.'xu,
ru.xe,1
ru.'xe,
ru.xo,1
ru.'xo,
ru.ma,
ru.'ma,
ru.mi,
ru.'mi,
ru.mu,
ru.'mu,
ru.me,
ru.'me,
ru.mo,
ru.'mo,
ru.na,1
ru.'na,
ru.ni,
ru.'ni,
ru.nu,
ru.'nu,
ru.ne,
ru.'ne,
ru.no,
ru.'no,
ru.ɲa,
ru.'ɲa,
ru.ɲi,
ru.'ɲi,
ru.ɲu,
ru.'ɲu,
ru.ɲe,
ru.'ɲe,
ru.ɲo,
ru.'ɲo,
ru.ra,
ru.'ra,
ru.ri,
ru.'ri,
ru.ru,
ru.'ru,
ru.re,
ru.'re,
ru.ro,
ru.'ro,
ru.ʧa,
ru.'ʧa,
ru.ʧi,
ru.'ʧi,
ru.ʧu,
ru.'ʧu,
ru.ʧe,
ru.'ʧe,
ru.ʧo,
ru.'ʧo,
ru.ʝa,
ru.'ʝa,
ru.ʝi,
ru.'ʝi,
ru.ʝu,
ru.'ʝu,
ru.ʝe,
ru.'ʝe,
ru.ʝo,
ru.'ʝo,
ru.wa,
ru.'wa,
ru.wi,
ru.'wi,
ru.wu,
ru.'wu,
ru.we,
ru.'we,
ru.wo,
ru.'wo,
ru.la,
ru.'la,
ru.li,
ru.'li,
ru.lu,
ru.'lu,
ru.le,
ru.'le,
ru.lo,1
ru.'lo,
ru.ɾa,
ru.'ɾa,
ru.ɾi,
ru.'ɾi,
ru.ɾu,
ru.'ɾu,
ru.ɾe,
ru.'ɾe,
ru.ɾo,
ru.'ɾo,
re.pa,
re.'pa,
re.pi,
re.'pi,
re.pu,
re.'pu,
re.pe,
re.'pe,
re.po,
re.'po,
re.ta,1
re.'ta,
re.ti,
re.'ti,
re.tu,
re.'tu,
re.te,1
re.'te,1
re.to,1
re.'to,1
re.ka,
re.'ka,
re.ki,
re.'ki,
re.ku,
re.'ku,
re.ke,
re.'ke,
re.ko,
re.'ko,
re.ba,
re.'ba,
re.bi,
re.'bi,
re.bu,
re.'bu,
re.be,
re.'be,
re.bo,
re.'bo,
re.da,
re.'da,
re.di,
re.'di,
re.du,
re.'du,
re.de,
re.'de,
re.do,
re.'do,
re.ga,1
re.'ga,
re.gi,
re.'gi,
re.gu,
re.'gu,
re.ge,
re.'ge,
re.go,
re.'go,
re.fa,
re.'fa,
re.fi,
re.'fi,
re.fu,
re.'fu,
re.fe,
re.'fe,
re.fo,
re.'fo,
re.sa,1
re.'sa,
re.si,
re.'si,
re.su,
re.'su,
re.se,1
re.'se,1
re.so,1
re.'so,1
re.xa,1
re.'xa,
re.xi,
re.'xi,
re.xu,
re.'xu,
re.xe,
re.'xe,
re.xo,
re.'xo,
re.ma,1
re.'ma,
re.mi,
re.'mi,
re.mu,
re.'mu,
re.me,1
re.'me,1
re.mo,1
re.'mo,1
re.na,
re.'na,
re.ni,
re.'ni,
re.nu,
re.'nu,
re.ne,
re.'ne,
re.no,1
re.'no,
re.ɲa,1
re.'ɲa,
re.ɲi,
re.'ɲi,
re.ɲu,
re.'ɲu,
re.ɲe,1
re.'ɲe,1
re.ɲo,1
re.'ɲo,1
re.ra,
re.'ra,
re.ri,
re.'ri,
re.ru,
re.'ru,
re.re,
re.'re,
re.ro,
re.'ro,
re.ʧa,
re.'ʧa,
re.ʧi,
re.'ʧi,
re.ʧu,
re.'ʧu,
re.ʧe,
re.'ʧe,
re.ʧo,
re.'ʧo,
re.ʝa,
re.'ʝa,
re.ʝi,
re.'ʝi,
re.ʝu,
re.'ʝu,
re.ʝe,
re.'ʝe,
re.ʝo,
re.'ʝo,
re.wa,
re.'wa,
re.wi,
re.'wi,
re.wu,
re.'wu,
re.we,
re.'we,
re.wo,
re.'wo,
re.la,
re.'la,
re.li,
re.'li,
re.lu,
re.'lu,
re.le,
re.'le,
re.lo,
re.'lo,
re.ɾa,
re.'ɾa,
re.ɾi,
re.'ɾi,
re.ɾu,
re.'ɾu,
re.ɾe,
re.'ɾe,
re.ɾo,
re.'ɾo,
ro.pa,1
ro.'pa,
ro.pi,
ro.'pi,
ro.pu,
ro.'pu,
ro.pe,
ro.'pe,
ro.po,
ro.'po,
ro.ta,1
ro.'ta,
ro.ti,
ro.'ti,
ro.tu,
ro.'tu,
ro.te,1
ro.'te,1
ro.to,1
ro.'to,1
ro.ka,1
ro.'ka,
ro.ki,
ro.'ki,
ro.ku,
ro.'ku,
ro.ke,
ro.'ke,
ro.ko,
ro.'ko,
ro.ba,1
ro.'ba,
ro.bi,
ro.'bi,
ro.bu,
ro.'bu,
ro.be,1
ro.'be,1
ro.bo,1
ro.'bo,1
ro.da,1
ro.'da,
ro.di,
ro.'di,
ro.du,
ro.'du,
ro.de,1
ro.'de,1
ro.do,1
ro.'do,1
ro.ga,1
ro.'ga,
ro.gi,
ro.'gi,
ro.gu,
ro.'gu,
ro.ge,1
ro.'ge,1
ro.go,1
ro.'go,1
ro.fa,
ro.'fa,
ro.fi,
ro.'fi,
ro.fu,
ro.'fu,
ro.fe,
ro.'fe,
ro.fo,
ro.'fo,
ro.sa,1
ro.'sa,
ro.si,
ro.'si,
ro.su,
ro.'su,
ro.se,
ro.'se,
ro.so,
ro.'so,
ro.xa,1
ro.'xa,
ro.xi,
ro.'xi,
ro.xu,
ro.'xu,
ro.xe,
ro.'xe,
ro.xo,1
ro.'xo,
ro.ma,1
ro.'ma,
ro.mi,
ro.'mi,
ro.mu,
ro.'mu,
ro.me,
ro.'me,
ro.mo,
ro.'mo,
ro.na,
ro.'na,
ro.ni,
ro.'ni,
ro.nu,
ro.'nu,
ro.ne,
ro.'ne,
ro.no,
ro.'no,
ro.ɲa,
ro.'ɲa,
ro.ɲi,
ro.'ɲi,
ro.ɲu,
ro.'ɲu,
ro.ɲe,
ro.'ɲe,
ro.ɲo,
ro.'ɲo,
ro.ra,
ro.'ra,
ro.ri,
ro.'ri,
ro.ru,
ro.'ru,
ro.re,
ro.'re,
ro.ro,
ro.'ro,
ro.ʧa,
ro.'ʧa,
ro.ʧi,
ro.'ʧi,
ro.ʧu,
ro.'ʧu,
ro.ʧe,
ro.'ʧe,
ro.ʧo,
ro.'ʧo,
ro.ʝa,1
ro.'ʝa,
ro.ʝi,
ro.'ʝi,
ro.ʝu,
ro.'ʝu,
ro.ʝe,
ro.'ʝe,
ro.ʝo,
ro.'ʝo,
ro.wa,
ro.'wa,
ro.wi,
ro.'wi,
ro.wu,
ro.'wu,
ro.we,
ro.'we,
ro.wo,
ro.'wo,
ro.la,
ro.'la,
ro.li,
ro.'li,
ro.lu,
ro.'lu,
ro.le,
ro.'le,
ro.lo,
ro.'lo,
ro.ɾa,
ro.'ɾa,
ro.ɾi,
ro.'ɾi,
ro.ɾu,
ro.'ɾu,
ro.ɾe,
ro.'ɾe,
ro.ɾo,
ro.'ɾo,
ʧa.pa,1
ʧa.'pa,
ʧa.pi,
ʧa.'pi,
ʧa.pu,
ʧa.'pu,
ʧa.pe,1
ʧa.'pe,1
ʧa.po,1
ʧa.'po,1
ʧa.ta,1
ʧa.'ta,
ʧa.ti,
ʧa.'ti,
ʧa.tu,
ʧa.'tu,
ʧa.te,
ʧa.'te,
ʧa.to,1
ʧa.'to,
ʧa.ka,
ʧa.'ka,
ʧa.ki,
ʧa.'ki,
ʧa.ku,
ʧa.'ku,
ʧa.ke,
ʧa.'ke,
ʧa.ko,
ʧa.'ko,
ʧa.ba,1
ʧa.'ba,
ʧa.bi,
ʧa.'bi,
ʧa.bu,
ʧa.'bu,
ʧa.be,
ʧa.'be,
ʧa.bo,1
ʧa.'bo,
ʧa.da,
ʧa.'da,
ʧa.di,
ʧa.'di,
ʧa.du,
ʧa.'du,
ʧa.de,
ʧa.'de,
ʧa.do,
ʧa.'do,
ʧa.ga,
ʧa.'ga,
ʧa.gi,
ʧa.'gi,
ʧa.gu,
ʧa.'gu,
ʧa.ge,
ʧa.'ge,
ʧa.go,
ʧa.'go,
ʧa.fa,1
ʧa.'fa,
ʧa.fi,
ʧa.'fi,
ʧa.fu,
ʧa.'fu,
ʧa.fe,1
ʧa.'fe,1
ʧa.fo,1
ʧa.'fo,1
ʧa.sa,
ʧa.'sa,
ʧa.si,
ʧa.'si,
ʧa.su,
ʧa.'su,
ʧa.se,
ʧa.'se,
ʧa.so,
ʧa.'so,
ʧa.xa,
ʧa.'xa,
ʧa.xi,
ʧa.'xi,
ʧa.xu,
ʧa.'xu,
ʧa.xe,
ʧa.'xe,
ʧa.xo,
ʧa.'xo,
ʧa.ma,
ʧa.'ma,
ʧa.mi,
ʧa.'mi,
ʧa.mu,
ʧa.'mu,
ʧa.me,
ʧa.'me,
ʧa.mo,
ʧa.'mo,
ʧa.na,
ʧa.'na,
ʧa.ni,
ʧa.'ni,
ʧa.nu,
ʧa.'nu,
ʧa.ne,
ʧa.'ne,
ʧa.no,
ʧa.'no,
ʧa.ɲa,
ʧa.'ɲa,
ʧa.ɲi,
ʧa.'ɲi,
ʧa.ɲu,
ʧa.'ɲu,
ʧa.ɲe,
ʧa.'ɲe,
ʧa.ɲo,
ʧa.'ɲo,
ʧa.ra,1
ʧa.'ra,
ʧa.ri,
ʧa.'ri,
ʧa.ru,
ʧa.'ru,
ʧa.re,
ʧa.'re,
ʧa.ro,1
ʧa.'ro,
ʧa.ʧa,1
ʧa.'ʧa,
ʧa.ʧi,
ʧa.'ʧi,
ʧa.ʧu,
ʧa.'ʧu,
ʧa.ʧe,
ʧa.'ʧe,
ʧa.ʧo,
ʧa.'ʧo,
ʧa.ʝa,
ʧa.'ʝa,
ʧa.ʝi,
ʧa.'ʝi,
ʧa.ʝu,
ʧa.'ʝu,
ʧa.ʝe,
ʧa.'ʝe,
ʧa.ʝo,
ʧa.'ʝo,
ʧa.wa,
ʧa.'wa,
ʧa.wi,
ʧa.'wi,
ʧa.wu,
ʧa.'wu,
ʧa.we,
ʧa.'we,
ʧa.wo,
ʧa.'wo,
ʧa.la,
ʧa.'la,
ʧa.li,
ʧa.'li,
ʧa.lu,
ʧa.'lu,
ʧa.le,
ʧa.'le,
ʧa.lo,
ʧa.'lo,
ʧa.ɾa,
ʧa.'ɾa,
ʧa.ɾi,
ʧa.'ɾi,
ʧa.ɾu,
ʧa.'ɾu,
ʧa.ɾe,
ʧa.'ɾe,
ʧa.ɾo,
ʧa.'ɾo,
ʧi.pa,
ʧi.'pa,
ʧi.pi,
ʧi.'pi,
ʧi.pu,
ʧi.'pu,
ʧi.pe,
ʧi.'pe,
ʧi.po,
ʧi.'po,
ʧi.ta,
ʧi.'ta,
ʧi.ti,
ʧi.'ti,
ʧi.tu,
ʧi.'tu,
ʧi.te,
ʧi.'te,
ʧi.to,
ʧi.'to,
ʧi.ka,1
ʧi.'ka,
ʧi.ki,
ʧi.'ki,
ʧi.ku,
ʧi.'ku,
ʧi.ke,
ʧi.'ke,
ʧi.ko,1
ʧi.'ko,
ʧi.ba,
ʧi.'ba,
ʧi.bi,
ʧi.'bi,
ʧi.bu,
ʧi.'bu,
ʧi.be,
ʧi.'be,
ʧi.bo,
ʧi.'bo,
ʧi.da,
ʧi.'da,
ʧi.di,
ʧi.'di,
ʧi.du,
ʧi.'du,
ʧi.de,
ʧi.'de,
ʧi.do,
ʧi.'do,
ʧi.ga,
ʧi.'ga,
ʧi.gi,
ʧi.'gi,
ʧi.gu,
ʧi.'gu,
ʧi.ge,
ʧi.'ge,
ʧi.go,
ʧi.'go,
ʧi.fa,
ʧi.'fa,
ʧi.fi,
ʧi.'fi,
ʧi.fu,
ʧi.'fu,
ʧi.fe,
ʧi.'fe,
ʧi.fo,
ʧi.'fo,
ʧi.sa,
ʧi.'sa,
ʧi.si,
ʧi.'si,
ʧi.su,
ʧi.'su,
ʧi.se,
ʧi.'se,
ʧi.so,
ʧi.'so,
ʧi.xa,
ʧi.'xa,
ʧi.xi,
ʧi.'xi,
ʧi.xu,
ʧi.'xu,
ʧi.xe,
ʧi.'xe,
ʧi.xo,
ʧi.'xo,
ʧi.ma,
ʧi.'ma,
ʧi.mi,
ʧi.'mi,
ʧi.mu,
ʧi.'mu,
ʧi.me,
ʧi.'me,
ʧi.mo,
ʧi.'mo,
ʧi.na,1
ʧi.'na,
ʧi.ni,
ʧi.'ni,
ʧi.nu,
ʧi.'nu,
ʧi.ne,
ʧi.'ne,
ʧi.no,1
ʧi.'no,
ʧi.ɲa,
ʧi.'ɲa,
ʧi.ɲi,
ʧi.'ɲi,
ʧi.ɲu,
ʧi.'ɲu,
ʧi.ɲe,
ʧi.'ɲe,
ʧi.ɲo,
ʧi.'ɲo,
ʧi.ra,
ʧi.'ra,
ʧi.ri,
ʧi.'ri,
ʧi.ru,
ʧi.'ru,
ʧi.re,
ʧi.'re,
ʧi.ro,
ʧi.'ro,
ʧi.ʧa,
ʧi.'ʧa,
ʧi.ʧi,
ʧi.'ʧi,
ʧi.ʧu,
ʧi.'ʧu,
ʧi.ʧe,
ʧi.'ʧe,
ʧi.ʧo,
ʧi.'ʧo,
ʧi.ʝa,1
ʧi.'ʝa,
ʧi.ʝi,
ʧi.'ʝi,
ʧi.ʝu,
ʧi.'ʝu,
ʧi.ʝe,1
ʧi.'ʝe,1
ʧi.ʝo,1
ʧi.'ʝo,1
ʧi.wa,
ʧi.'wa,
ʧi.wi,
ʧi.'wi,
ʧi.wu,
ʧi.'wu,
ʧi.we,
ʧi.'we,
ʧi.wo,
ʧi.'wo,
ʧi.la,
ʧi.'la,
ʧi.li,
ʧi.'li,
ʧi.lu,
ʧi.'lu,
ʧi.le,
ʧi.'le,
ʧi.lo,
ʧi.'lo,
ʧi.ɾa,
ʧi.'ɾa,
ʧi.ɾi,
ʧi.'ɾi,
ʧi.ɾu,
ʧi.'ɾu,
ʧi.ɾe,
ʧi.'ɾe,
ʧi.ɾo,
ʧi.'ɾo,
ʧu.pa,1
ʧu.'pa,
ʧu.pi,
ʧu.'pi,
ʧu.pu,
ʧu.'pu,
ʧu.pe,1
ʧu.'pe,1
ʧu.po,1
ʧu.'po,1
ʧu.ta,1
ʧu.'ta,
ʧu.ti,
ʧu.'ti,
ʧu.tu,
ʧu.'tu,
ʧu.te,1
ʧu.'te,1
ʧu.to,1
ʧu.'to,1
ʧu.ka,
ʧu.'ka,
ʧu.ki,
ʧu.'ki,
ʧu.ku,
ʧu.'ku,
ʧu.ke,
ʧu.'ke,
ʧu.ko,
ʧu.'ko,
ʧu.ba,
ʧu.'ba,
ʧu.bi,
ʧu.'bi,
ʧu.bu,
ʧu.'bu,
ʧu.be,
ʧu.'be,
ʧu.bo,
ʧu.'bo,
ʧu.da,
ʧu.'da,
ʧu.di,
ʧu.'di,
ʧu.du,
ʧu.'du,
ʧu.de,
ʧu.'de,
ʧu.do,
ʧu.'do,
ʧu.ga,
ʧu.'ga,
ʧu.gi,
ʧu.'gi,
ʧu.gu,
ʧu.'gu,
ʧu.ge,
ʧu.'ge,
ʧu.go,
ʧu.'go,
ʧu.fa,1
ʧu.'fa,
ʧu.fi,
ʧu.'fi,
ʧu.fu,
ʧu.'fu,
ʧu.fe,
ʧu.'fe,
ʧu.fo,
ʧu.'fo,
ʧu.sa,
ʧu.'sa,
ʧu.si,
ʧu.'si,
ʧu.su,
ʧu.'su,
ʧu.se,
ʧu.'se,
ʧu.so,
ʧu.'so,
ʧu.xa,
ʧu.'xa,
ʧu.xi,
ʧu.'xi,
ʧu.xu,
ʧu.'xu,
ʧu.xe,
ʧu.'xe,
ʧu.xo,
ʧu.'xo,
ʧu.ma,
ʧu.'ma,
ʧu.mi,
ʧu.'mi,
ʧu.mu,
ʧu.'mu,
ʧu.me,
ʧu.'me,
ʧu.mo,
ʧu.'mo,
ʧu.na,
ʧu.'na,
ʧu.ni,
ʧu.'ni,
ʧu.nu,
ʧu.'nu,
ʧu.ne,
ʧu.'ne,
ʧu.no,
ʧu.'no,
ʧu.ɲa,
ʧu.'ɲa,
ʧu.ɲi,
ʧu.'ɲi,
ʧu.ɲu,
ʧu.'ɲu,
ʧu.ɲe,
ʧu.'ɲe,
ʧu.ɲo,
ʧu.'ɲo,
ʧu.ra,
ʧu.'ra,
ʧu.ri,
ʧu.'ri,
ʧu.ru,
ʧu.'ru,
ʧu.re,
ʧu.'re,
ʧu.ro,1
ʧu.'ro,
ʧu.ʧa,
ʧu.'ʧa,
ʧu.ʧi,
ʧu.'ʧi,
ʧu.ʧu,
ʧu.'ʧu,
ʧu.ʧe,
ʧu.'ʧe,
ʧu.ʧo,1
ʧu.'ʧo,
ʧu.ʝa,
ʧu.'ʝa,
ʧu.ʝi,
ʧu.'ʝi,
ʧu.ʝu,
ʧu.'ʝu,
ʧu.ʝe,
ʧu.'ʝe,
ʧu.ʝo,
ʧu.'ʝo,
ʧu.wa,
ʧu.'wa,
ʧu.wi,
ʧu.'wi,
ʧu.wu,
ʧu.'wu,
ʧu.we,
ʧu.'we,
ʧu.wo,
ʧu.'wo,
ʧu.la,1
ʧu.'la,
ʧu.li,
ʧu.'li,
ʧu.lu,
ʧu.'lu,
ʧu.le,
ʧu.'le,
ʧu.lo,1
ʧu.'lo,
ʧu.ɾa,
ʧu.'ɾa,
ʧu.ɾi,
ʧu.'ɾi,
ʧu.ɾu,
ʧu.'ɾu,
ʧu.ɾe,
ʧu.'ɾe,
ʧu.ɾo,
ʧu.'ɾo,
ʧe.pa,
ʧe.'pa,
ʧe.pi,
ʧe.'pi,
ʧe.pu,
ʧe.'pu,
ʧe.pe,
ʧe.'pe,
ʧe.po,
ʧe.'po,
ʧe.ta,
ʧe.'ta,
ʧe.ti,
ʧe.'ti,
ʧe.tu,
ʧe.'tu,
ʧe.te,
ʧe.'te,
ʧe.to,
ʧe.'to,
ʧe.ka,
ʧe.'ka,
ʧe.ki,
ʧe.'ki,
ʧe.ku,
ʧe.'ku,
ʧe.ke,
ʧe.'ke,
ʧe.ko,
ʧe.'ko,
ʧe.ba,
ʧe.'ba,
ʧe.bi,
ʧe.'bi,
ʧe.bu,
ʧe.'bu,
ʧe.be,
ʧe.'be,
ʧe.bo,
ʧe.'bo,
ʧe.da,
ʧe.'da,
ʧe.di,
ʧe.'di,
ʧe.du,
ʧe.'du,
ʧe.de,
ʧe.'de,
ʧe.do,
ʧe.'do,
ʧe.ga,
ʧe.'ga,
ʧe.gi,
ʧe.'gi,
ʧe.gu,
ʧe.'gu,
ʧe.ge,
ʧe.'ge,
ʧe.go,
ʧe.'go,
ʧe.fa,
ʧe.'fa,
ʧe.fi,
ʧe.'fi,
ʧe.fu,
ʧe.'fu,
ʧe.fe,
ʧe.'fe,
ʧe.fo,
ʧe.'fo,
ʧe.sa,
ʧe.'sa,
ʧe.si,
ʧe.'si,
ʧe.su,
ʧe.'su,
ʧe.se,
ʧe.'se,
ʧe.so,
ʧe.'so,
ʧe.xa,
ʧe.'xa,
ʧe.xi,
ʧe.'xi,
ʧe.xu,
ʧe.'xu,
ʧe.xe,
ʧe.'xe,
ʧe.xo,
ʧe.'xo,
ʧe.ma,
ʧe.'ma,
ʧe.mi,
ʧe.'mi,
ʧe.mu,
ʧe.'mu,
ʧe.me,
ʧe.'me,
ʧe.mo,
ʧe.'mo,
ʧe.na,
ʧe.'na,
ʧe.ni,
ʧe.'ni,
ʧe.nu,
ʧe.'nu,
ʧe.ne,
ʧe.'ne,
ʧe.no,
ʧe.'no,
ʧe.ɲa,
ʧe.'ɲa,
ʧe.ɲi,
ʧe.'ɲi,
ʧe.ɲu,
ʧe.'ɲu,
ʧe.ɲe,
ʧe.'ɲe,
ʧe.ɲo,
ʧe.'ɲo,
ʧe.ra,
ʧe.'ra,
ʧe.ri,
ʧe.'ri,
ʧe.ru,
ʧe.'ru,
ʧe.re,
ʧe.'re,
ʧe.ro,
ʧe.'ro,
ʧe.ʧa,
ʧe.'ʧa,
ʧe.ʧi,
ʧe.'ʧi,
ʧe.ʧu,
ʧe.'ʧu,
ʧe.ʧe,
ʧe.'ʧe,
ʧe.ʧo,
ʧe.'ʧo,
ʧe.ʝa,
ʧe.'ʝa,
ʧe.ʝi,
ʧe.'ʝi,
ʧe.ʝu,
ʧe.'ʝu,
ʧe.ʝe,
ʧe.'ʝe,
ʧe.ʝo,
ʧe.'ʝo,
ʧe.wa,
ʧe.'wa,
ʧe.wi,
ʧe.'wi,
ʧe.wu,
ʧe.'wu,
ʧe.we,
ʧe.'we,
ʧe.wo,
ʧe.'wo,
ʧe.la,
ʧe.'la,
ʧe.li,
ʧe.'li,
ʧe.lu,
ʧe.'lu,
ʧe.le,
ʧe.'le,
ʧe.lo,
ʧe.'lo,
ʧe.ɾa,
ʧe.'ɾa,
ʧe.ɾi,
ʧe.'ɾi,
ʧe.ɾu,
ʧe.'ɾu,
ʧe.ɾe,
ʧe.'ɾe,
ʧe.ɾo,
ʧe.'ɾo,
ʧo.pa,
ʧo.'pa,
ʧo.pi,
ʧo.'pi,
ʧo.pu,
ʧo.'pu,
ʧo.pe,
ʧo.'pe,
ʧo.po,
ʧo.'po,
ʧo.ta,1
ʧo.'ta,
ʧo.ti,
ʧo.'ti,
ʧo.tu,
ʧo.'tu,
ʧo.te,
ʧo.'te,
ʧo.to,
ʧo.'to,
ʧo.ka,1
ʧo.'ka,
ʧo.ki,
ʧo.'ki,
ʧo.ku,
ʧo.'ku,
ʧo.ke,1
ʧo.'ke,1
ʧo.ko,1
ʧo.'ko,1
ʧo.ba,
ʧo.'ba,
ʧo.bi,
ʧo.'bi,
ʧo.bu,
ʧo.'bu,
ʧo.be,
ʧo.'be,
ʧo.bo,
ʧo.'bo,
ʧo.da,
ʧo.'da,
ʧo.di,
ʧo.'di,
ʧo.du,
ʧo.'du,
ʧo.de,
ʧo.'de,
ʧo.do,
ʧo.'do,
ʧo.ga,
ʧo.'ga,
ʧo.gi,
ʧo.'gi,
ʧo.gu,
ʧo.'gu,
ʧo.ge,
ʧo.'ge,
ʧo.go,
ʧo.'go,
ʧo.fa,
ʧo.'fa,
ʧo.fi,
ʧo.'fi,
ʧo.fu,
ʧo.'fu,
ʧo.fe,
ʧo.'fe,
ʧo.fo,
ʧo.'fo,
ʧo.sa,1
ʧo.'sa,
ʧo.si,
ʧo.'si,
ʧo.su,
ʧo.'su,
ʧo.se,
ʧo.'se,
ʧo.so,1
ʧo.'so,
ʧo.xa,
ʧo.'xa,
ʧo.xi,
ʧo.'xi,
ʧo.xu,
ʧo.'xu,
ʧo.xe,
ʧo.'xe,
ʧo.xo,
ʧo.'xo,
ʧo.ma,
ʧo.'ma,
ʧo.mi,
ʧo.'mi,
ʧo.mu,
ʧo.'mu,
ʧo.me,
ʧo.'me,
ʧo.mo,
ʧo.'mo,
ʧo.na,
ʧo.'na,
ʧo.ni,
ʧo.'ni,
ʧo.nu,
ʧo.'nu,
ʧo.ne,
ʧo.'ne,
ʧo.no,
ʧo.'no,
ʧo.ɲa,
ʧo.'ɲa,
ʧo.ɲi,
ʧo.'ɲi,
ʧo.ɲu,
ʧo.'ɲu,
ʧo.ɲe,
ʧo.'ɲe,
ʧo.ɲo,
ʧo.'ɲo,
ʧo.ra,
ʧo.'ra,
ʧo.ri,
ʧo.'ri,
ʧo.ru,
ʧo.'ru,
ʧo.re,
ʧo.'re,
ʧo.ro,
ʧo.'ro,
ʧo.ʧa,
ʧo.'ʧa,
ʧo.ʧi,
ʧo.'ʧi,
ʧo.ʧu,
ʧo.'ʧu,
ʧo.ʧe,
ʧo.'ʧe,
ʧo.ʧo,1
ʧo.'ʧo,
ʧo.ʝa,
